Date,RealizationDate,Portfolio,RealizedNextReturn
1964-11-01,1964-12-01,ME4 BM1,1.4114
1964-11-01,1964-12-01,ME4 BM2,0.0102
1964-11-01,1964-12-01,ME4 BM3,-1.5027
1964-11-01,1964-12-01,ME4 BM4,-0.955
1964-11-01,1964-12-01,ME4 BM5,-1.3266
1964-11-01,1964-12-01,BIG LoBM,0.799
1964-11-01,1964-12-01,ME5 BM2,1.4209
1964-11-01,1964-12-01,ME5 BM3,-0.9509
1964-11-01,1964-12-01,ME5 BM4,-1.0688
1964-11-01,1964-12-01,BIG HiBM,-1.3383
1964-12-01,1965-01-01,SMALL LoBM,8.4566
1964-12-01,1965-01-01,ME1 BM2,6.3573
1964-12-01,1965-01-01,ME1 BM3,6.8733
1964-12-01,1965-01-01,ME1 BM4,6.6762
1964-12-01,1965-01-01,SMALL HiBM,8.7568
1964-12-01,1965-01-01,ME2 BM1,7.8749
1964-12-01,1965-01-01,ME2 BM2,5.4662
1964-12-01,1965-01-01,ME2 BM3,5.9236
1964-12-01,1965-01-01,ME2 BM4,5.7124
1964-12-01,1965-01-01,ME2 BM5,6.1785
1964-12-01,1965-01-01,ME3 BM1,5.2074
1964-12-01,1965-01-01,ME3 BM2,6.2046
1964-12-01,1965-01-01,ME3 BM3,5.1133
1964-12-01,1965-01-01,ME3 BM4,5.9609
1964-12-01,1965-01-01,ME3 BM5,7.056
1964-12-01,1965-01-01,ME4 BM1,5.5263
1964-12-01,1965-01-01,ME4 BM2,4.2867
1964-12-01,1965-01-01,ME4 BM3,5.1409
1964-12-01,1965-01-01,ME4 BM4,5.1165
1964-12-01,1965-01-01,ME4 BM5,6.8218
1964-12-01,1965-01-01,BIG LoBM,4.7202
1964-12-01,1965-01-01,ME5 BM2,1.2522
1964-12-01,1965-01-01,ME5 BM3,2.8229
1964-12-01,1965-01-01,ME5 BM4,3.5354
1964-12-01,1965-01-01,BIG HiBM,3.6001
1965-01-01,1965-02-01,SMALL LoBM,1.8638
1965-01-01,1965-02-01,ME1 BM2,0.5099
1965-01-01,1965-02-01,ME1 BM3,2.5255
1965-01-01,1965-02-01,ME1 BM4,3.1923
1965-01-01,1965-02-01,SMALL HiBM,3.6524
1965-01-01,1965-02-01,ME2 BM1,3.3795
1965-01-01,1965-02-01,ME2 BM2,4.2289
1965-01-01,1965-02-01,ME2 BM3,3.7383
1965-01-01,1965-02-01,ME2 BM4,3.4098
1965-01-01,1965-02-01,ME2 BM5,3.5904
1965-01-01,1965-02-01,ME3 BM1,3.899
1965-01-01,1965-02-01,ME3 BM2,4.4372
1965-01-01,1965-02-01,ME3 BM3,4.7925
1965-01-01,1965-02-01,ME3 BM4,3.2175
1965-01-01,1965-02-01,ME3 BM5,3.201
1965-01-01,1965-02-01,ME4 BM1,1.3902
1965-01-01,1965-02-01,ME4 BM2,3.4228
1965-01-01,1965-02-01,ME4 BM3,3.9336
1965-01-01,1965-02-01,ME4 BM4,3.2034
1965-01-01,1965-02-01,ME4 BM5,1.6802
1965-01-01,1965-02-01,BIG LoBM,0.1858
1965-01-01,1965-02-01,ME5 BM2,-0.0448
1965-01-01,1965-02-01,ME5 BM3,-0.126
1965-01-01,1965-02-01,ME5 BM4,-0.5377
1965-01-01,1965-02-01,BIG HiBM,-1.1935
1965-02-01,1965-03-01,SMALL LoBM,1.6576
1965-02-01,1965-03-01,ME1 BM2,2.3232
1965-02-01,1965-03-01,ME1 BM3,1.2665
1965-02-01,1965-03-01,ME1 BM4,2.5785
1965-02-01,1965-03-01,SMALL HiBM,3.1914
1965-02-01,1965-03-01,ME2 BM1,2.0961
1965-02-01,1965-03-01,ME2 BM2,-1.9294
1965-02-01,1965-03-01,ME2 BM3,1.3979
1965-02-01,1965-03-01,ME2 BM4,1.8887
1965-02-01,1965-03-01,ME2 BM5,0.5794
1965-02-01,1965-03-01,ME3 BM1,-0.2907
1965-02-01,1965-03-01,ME3 BM2,-0.056
1965-02-01,1965-03-01,ME3 BM3,-0.3211
1965-02-01,1965-03-01,ME3 BM4,1.3299
1965-02-01,1965-03-01,ME3 BM5,0.6378
1965-02-01,1965-03-01,ME4 BM1,-0.7985
1965-02-01,1965-03-01,ME4 BM2,-0.3232
1965-02-01,1965-03-01,ME4 BM3,-0.291
1965-02-01,1965-03-01,ME4 BM4,0.4349
1965-02-01,1965-03-01,ME4 BM5,1.8183
1965-02-01,1965-03-01,BIG LoBM,-1.3236
1965-02-01,1965-03-01,ME5 BM2,-1.58
1965-02-01,1965-03-01,ME5 BM3,-1.8043
1965-02-01,1965-03-01,ME5 BM4,-0.7165
1965-02-01,1965-03-01,BIG HiBM,0.3403
1965-03-01,1965-04-01,SMALL LoBM,4.0673
1965-03-01,1965-04-01,ME1 BM2,4.4129
1965-03-01,1965-04-01,ME1 BM3,4.789
1965-03-01,1965-04-01,ME1 BM4,4.444
1965-03-01,1965-04-01,SMALL HiBM,4.5886
1965-03-01,1965-04-01,ME2 BM1,0.1559
1965-03-01,1965-04-01,ME2 BM2,5.0305
1965-03-01,1965-04-01,ME2 BM3,3.9249
1965-03-01,1965-04-01,ME2 BM4,4.7086
1965-03-01,1965-04-01,ME2 BM5,5.0312
1965-03-01,1965-04-01,ME3 BM1,2.805
1965-03-01,1965-04-01,ME3 BM2,3.1203
1965-03-01,1965-04-01,ME3 BM3,3.8598
1965-03-01,1965-04-01,ME3 BM4,3.7242
1965-03-01,1965-04-01,ME3 BM5,6.8019
1965-03-01,1965-04-01,ME4 BM1,2.6191
1965-03-01,1965-04-01,ME4 BM2,3.1943
1965-03-01,1965-04-01,ME4 BM3,4.6285
1965-03-01,1965-04-01,ME4 BM4,4.3921
1965-03-01,1965-04-01,ME4 BM5,2.1567
1965-03-01,1965-04-01,BIG LoBM,4.5863
1965-03-01,1965-04-01,ME5 BM2,1.8738
1965-03-01,1965-04-01,ME5 BM3,2.1667
1965-03-01,1965-04-01,ME5 BM4,2.2064
1965-03-01,1965-04-01,BIG HiBM,4.4499
1965-04-01,1965-05-01,SMALL LoBM,-0.4546
1965-04-01,1965-05-01,ME1 BM2,-2.5956
1965-04-01,1965-05-01,ME1 BM3,-1.2927
1965-04-01,1965-05-01,ME1 BM4,-0.7798
1965-04-01,1965-05-01,SMALL HiBM,-1.2123
1965-04-01,1965-05-01,ME2 BM1,1.0537
1965-04-01,1965-05-01,ME2 BM2,-0.7392
1965-04-01,1965-05-01,ME2 BM3,-1.1564
1965-04-01,1965-05-01,ME2 BM4,0.0841
1965-04-01,1965-05-01,ME2 BM5,-2.1204
1965-04-01,1965-05-01,ME3 BM1,-0.5779
1965-04-01,1965-05-01,ME3 BM2,0.2504
1965-04-01,1965-05-01,ME3 BM3,-1.0293
1965-04-01,1965-05-01,ME3 BM4,-0.8671
1965-04-01,1965-05-01,ME3 BM5,-0.5873
1965-04-01,1965-05-01,ME4 BM1,-0.9651
1965-04-01,1965-05-01,ME4 BM2,0.033
1965-04-01,1965-05-01,ME4 BM3,-1.109
1965-04-01,1965-05-01,ME4 BM4,-0.3676
1965-04-01,1965-05-01,ME4 BM5,-3.3714
1965-04-01,1965-05-01,BIG LoBM,-0.7544
1965-04-01,1965-05-01,ME5 BM2,0.8302
1965-04-01,1965-05-01,ME5 BM3,-0.0849
1965-04-01,1965-05-01,ME5 BM4,-0.3611
1965-04-01,1965-05-01,BIG HiBM,-3.571
1965-05-01,1965-06-01,SMALL LoBM,-12.5886
1965-05-01,1965-06-01,ME1 BM2,-10.4413
1965-05-01,1965-06-01,ME1 BM3,-9.3609
1965-05-01,1965-06-01,ME1 BM4,-7.9296
1965-05-01,1965-06-01,SMALL HiBM,-9.5699
1965-05-01,1965-06-01,ME2 BM1,-10.3567
1965-05-01,1965-06-01,ME2 BM2,-8.6131
1965-05-01,1965-06-01,ME2 BM3,-8.9828
1965-05-01,1965-06-01,ME2 BM4,-8.3897
1965-05-01,1965-06-01,ME2 BM5,-8.2995
1965-05-01,1965-06-01,ME3 BM1,-6.6323
1965-05-01,1965-06-01,ME3 BM2,-9.221
1965-05-01,1965-06-01,ME3 BM3,-8.5172
1965-05-01,1965-06-01,ME3 BM4,-8.5307
1965-05-01,1965-06-01,ME3 BM5,-8.4334
1965-05-01,1965-06-01,ME4 BM1,-6.3568
1965-05-01,1965-06-01,ME4 BM2,-6.9768
1965-05-01,1965-06-01,ME4 BM3,-7.9386
1965-05-01,1965-06-01,ME4 BM4,-8.6779
1965-05-01,1965-06-01,ME4 BM5,-8.4349
1965-05-01,1965-06-01,BIG LoBM,-4.4306
1965-05-01,1965-06-01,ME5 BM2,-3.6674
1965-05-01,1965-06-01,ME5 BM3,-4.9365
1965-05-01,1965-06-01,ME5 BM4,-3.8056
1965-05-01,1965-06-01,BIG HiBM,-5.4788
1965-06-01,1965-07-01,SMALL LoBM,2.4078
1965-06-01,1965-07-01,ME1 BM2,3.4728
1965-06-01,1965-07-01,ME1 BM3,3.6533
1965-06-01,1965-07-01,ME1 BM4,2.2033
1965-06-01,1965-07-01,SMALL HiBM,4.1972
1965-06-01,1965-07-01,ME2 BM1,3.7755
1965-06-01,1965-07-01,ME2 BM2,1.6587
1965-06-01,1965-07-01,ME2 BM3,2.9237
1965-06-01,1965-07-01,ME2 BM4,3.4788
1965-06-01,1965-07-01,ME2 BM5,4.507
1965-06-01,1965-07-01,ME3 BM1,1.526
1965-06-01,1965-07-01,ME3 BM2,4.6267
1965-06-01,1965-07-01,ME3 BM3,2.5895
1965-06-01,1965-07-01,ME3 BM4,4.36
1965-06-01,1965-07-01,ME3 BM5,4.6866
1965-06-01,1965-07-01,ME4 BM1,2.6035
1965-06-01,1965-07-01,ME4 BM2,3.1714
1965-06-01,1965-07-01,ME4 BM3,3.8986
1965-06-01,1965-07-01,ME4 BM4,2.6544
1965-06-01,1965-07-01,ME4 BM5,6.25
1965-06-01,1965-07-01,BIG LoBM,1.5235
1965-06-01,1965-07-01,ME5 BM2,-0.0021
1965-06-01,1965-07-01,ME5 BM3,1.9197
1965-06-01,1965-07-01,ME5 BM4,4.0881
1965-06-01,1965-07-01,BIG HiBM,4.8277
1965-07-01,1965-08-01,SMALL LoBM,2.5036
1965-07-01,1965-08-01,ME1 BM2,5.4354
1965-07-01,1965-08-01,ME1 BM3,5.1565
1965-07-01,1965-08-01,ME1 BM4,3.9579
1965-07-01,1965-08-01,SMALL HiBM,4.0133
1965-07-01,1965-08-01,ME2 BM1,7.2991
1965-07-01,1965-08-01,ME2 BM2,4.236
1965-07-01,1965-08-01,ME2 BM3,4.9247
1965-07-01,1965-08-01,ME2 BM4,4.9206
1965-07-01,1965-08-01,ME2 BM5,3.943
1965-07-01,1965-08-01,ME3 BM1,8.1068
1965-07-01,1965-08-01,ME3 BM2,4.5658
1965-07-01,1965-08-01,ME3 BM3,7.7512
1965-07-01,1965-08-01,ME3 BM4,3.2518
1965-07-01,1965-08-01,ME3 BM5,6.5499
1965-07-01,1965-08-01,ME4 BM1,3.8079
1965-07-01,1965-08-01,ME4 BM2,4.1756
1965-07-01,1965-08-01,ME4 BM3,5.3024
1965-07-01,1965-08-01,ME4 BM4,2.9982
1965-07-01,1965-08-01,ME4 BM5,4.8752
1965-07-01,1965-08-01,BIG LoBM,3.2645
1965-07-01,1965-08-01,ME5 BM2,1.2951
1965-07-01,1965-08-01,ME5 BM3,3.4395
1965-07-01,1965-08-01,ME5 BM4,1.1267
1965-07-01,1965-08-01,BIG HiBM,2.1812
1965-08-01,1965-09-01,SMALL LoBM,3.4711
1965-08-01,1965-09-01,ME1 BM2,5.9272
1965-08-01,1965-09-01,ME1 BM3,1.2744
1965-08-01,1965-09-01,ME1 BM4,3.9987
1965-08-01,1965-09-01,SMALL HiBM,3.3711
1965-08-01,1965-09-01,ME2 BM1,5.8317
1965-08-01,1965-09-01,ME2 BM2,3.7915
1965-08-01,1965-09-01,ME2 BM3,2.888
1965-08-01,1965-09-01,ME2 BM4,4.6113
1965-08-01,1965-09-01,ME2 BM5,2.6159
1965-08-01,1965-09-01,ME3 BM1,2.4531
1965-08-01,1965-09-01,ME3 BM2,3.1662
1965-08-01,1965-09-01,ME3 BM3,3.3162
1965-08-01,1965-09-01,ME3 BM4,5.205
1965-08-01,1965-09-01,ME3 BM5,4.5035
1965-08-01,1965-09-01,ME4 BM1,3.2993
1965-08-01,1965-09-01,ME4 BM2,4.1014
1965-08-01,1965-09-01,ME4 BM3,1.5628
1965-08-01,1965-09-01,ME4 BM4,2.9004
1965-08-01,1965-09-01,ME4 BM5,3.849
1965-08-01,1965-09-01,BIG LoBM,3.9289
1965-08-01,1965-09-01,ME5 BM2,2.3018
1965-08-01,1965-09-01,ME5 BM3,2.3766
1965-08-01,1965-09-01,ME5 BM4,3.5269
1965-08-01,1965-09-01,BIG HiBM,3.2283
1965-09-01,1965-10-01,SMALL LoBM,6.1584
1965-09-01,1965-10-01,ME1 BM2,8.9538
1965-09-01,1965-10-01,ME1 BM3,6.0563
1965-09-01,1965-10-01,ME1 BM4,5.6597
1965-09-01,1965-10-01,SMALL HiBM,9.0633
1965-09-01,1965-10-01,ME2 BM1,4.0941
1965-09-01,1965-10-01,ME2 BM2,7.8656
1965-09-01,1965-10-01,ME2 BM3,3.7585
1965-09-01,1965-10-01,ME2 BM4,5.8202
1965-09-01,1965-10-01,ME2 BM5,5.2135
1965-09-01,1965-10-01,ME3 BM1,4.4
1965-09-01,1965-10-01,ME3 BM2,4.247
1965-09-01,1965-10-01,ME3 BM3,5.5875
1965-09-01,1965-10-01,ME3 BM4,5.7329
1965-09-01,1965-10-01,ME3 BM5,5.0437
1965-09-01,1965-10-01,ME4 BM1,4.058
1965-09-01,1965-10-01,ME4 BM2,3.3683
1965-09-01,1965-10-01,ME4 BM3,2.8771
1965-09-01,1965-10-01,ME4 BM4,4.4819
1965-09-01,1965-10-01,ME4 BM5,8.0786
1965-09-01,1965-10-01,BIG LoBM,3.1389
1965-09-01,1965-10-01,ME5 BM2,0.214
1965-09-01,1965-10-01,ME5 BM3,3.0547
1965-09-01,1965-10-01,ME5 BM4,4.4226
1965-09-01,1965-10-01,BIG HiBM,5.2216
1965-10-01,1965-11-01,SMALL LoBM,4.1546
1965-10-01,1965-11-01,ME1 BM2,6.7399
1965-10-01,1965-11-01,ME1 BM3,2.709
1965-10-01,1965-11-01,ME1 BM4,7.8663
1965-10-01,1965-11-01,SMALL HiBM,6.4658
1965-10-01,1965-11-01,ME2 BM1,1.4154
1965-10-01,1965-11-01,ME2 BM2,5.0932
1965-10-01,1965-11-01,ME2 BM3,4.3201
1965-10-01,1965-11-01,ME2 BM4,5.2165
1965-10-01,1965-11-01,ME2 BM5,4.0522
1965-10-01,1965-11-01,ME3 BM1,3.3546
1965-10-01,1965-11-01,ME3 BM2,3.113
1965-10-01,1965-11-01,ME3 BM3,5.6965
1965-10-01,1965-11-01,ME3 BM4,2.5193
1965-10-01,1965-11-01,ME3 BM5,3.0572
1965-10-01,1965-11-01,ME4 BM1,3.6904
1965-10-01,1965-11-01,ME4 BM2,2.6667
1965-10-01,1965-11-01,ME4 BM3,3.6479
1965-10-01,1965-11-01,ME4 BM4,1.046
1965-10-01,1965-11-01,ME4 BM5,5.4682
1965-10-01,1965-11-01,BIG LoBM,-0.317
1965-10-01,1965-11-01,ME5 BM2,-1.8293
1965-10-01,1965-11-01,ME5 BM3,1.25
1965-10-01,1965-11-01,ME5 BM4,-1.2898
1965-10-01,1965-11-01,BIG HiBM,-2.321
1965-11-01,1965-12-01,SMALL LoBM,7.2363
1965-11-01,1965-12-01,ME1 BM2,6.7426
1965-11-01,1965-12-01,ME1 BM3,2.1385
1965-11-01,1965-12-01,ME1 BM4,3.8599
1965-11-01,1965-12-01,SMALL HiBM,5.0485
1965-11-01,1965-12-01,ME2 BM1,3.762
1965-11-01,1965-12-01,ME2 BM2,3.7745
1965-11-01,1965-12-01,ME2 BM3,3.2259
1965-11-01,1965-12-01,ME2 BM4,3.3894
1965-11-01,1965-12-01,ME2 BM5,7.352
1965-11-01,1965-12-01,ME3 BM1,2.6402
1965-11-01,1965-12-01,ME3 BM2,0.9087
1965-11-01,1965-12-01,ME3 BM3,3.9506
1965-11-01,1965-12-01,ME3 BM4,1.9292
1965-11-01,1965-12-01,ME3 BM5,5.3729
1965-11-01,1965-12-01,ME4 BM1,1.2725
1965-11-01,1965-12-01,ME4 BM2,1.2499
1965-11-01,1965-12-01,ME4 BM3,1.5534
1965-11-01,1965-12-01,ME4 BM4,4.3269
1965-11-01,1965-12-01,ME4 BM5,5.3091
1965-11-01,1965-12-01,BIG LoBM,1.0117
1965-11-01,1965-12-01,ME5 BM2,-0.2235
1965-11-01,1965-12-01,ME5 BM3,1.3304
1965-11-01,1965-12-01,ME5 BM4,2.7994
1965-11-01,1965-12-01,BIG HiBM,2.7168
1965-12-01,1966-01-01,SMALL LoBM,5.5888
1965-12-01,1966-01-01,ME1 BM2,6.5774
1965-12-01,1966-01-01,ME1 BM3,8.1231
1965-12-01,1966-01-01,ME1 BM4,9.8046
1965-12-01,1966-01-01,SMALL HiBM,9.6396
1965-12-01,1966-01-01,ME2 BM1,6.4439
1965-12-01,1966-01-01,ME2 BM2,6.4342
1965-12-01,1966-01-01,ME2 BM3,4.723
1965-12-01,1966-01-01,ME2 BM4,5.1276
1965-12-01,1966-01-01,ME2 BM5,5.7735
1965-12-01,1966-01-01,ME3 BM1,4.4461
1965-12-01,1966-01-01,ME3 BM2,2.402
1965-12-01,1966-01-01,ME3 BM3,2.899
1965-12-01,1966-01-01,ME3 BM4,4.7855
1965-12-01,1966-01-01,ME3 BM5,4.9564
1965-12-01,1966-01-01,ME4 BM1,0.9005
1965-12-01,1966-01-01,ME4 BM2,1.8775
1965-12-01,1966-01-01,ME4 BM3,5.2213
1965-12-01,1966-01-01,ME4 BM4,4.2516
1965-12-01,1966-01-01,ME4 BM5,6.1452
1965-12-01,1966-01-01,BIG LoBM,-0.3731
1965-12-01,1966-01-01,ME5 BM2,-0.571
1965-12-01,1966-01-01,ME5 BM3,1.6999
1965-12-01,1966-01-01,ME5 BM4,3.0533
1965-12-01,1966-01-01,BIG HiBM,3.1425
1966-01-01,1966-02-01,SMALL LoBM,6.9168
1966-01-01,1966-02-01,ME1 BM2,5.8021
1966-01-01,1966-02-01,ME1 BM3,1.8119
1966-01-01,1966-02-01,ME1 BM4,4.6709
1966-01-01,1966-02-01,SMALL HiBM,6.3804
1966-01-01,1966-02-01,ME2 BM1,5.4916
1966-01-01,1966-02-01,ME2 BM2,4.6383
1966-01-01,1966-02-01,ME2 BM3,1.6488
1966-01-01,1966-02-01,ME2 BM4,0.0124
1966-01-01,1966-02-01,ME2 BM5,3.1869
1966-01-01,1966-02-01,ME3 BM1,-0.3911
1966-01-01,1966-02-01,ME3 BM2,1.468
1966-01-01,1966-02-01,ME3 BM3,4.6324
1966-01-01,1966-02-01,ME3 BM4,1.8809
1966-01-01,1966-02-01,ME3 BM5,4.6062
1966-01-01,1966-02-01,ME4 BM1,1.2811
1966-01-01,1966-02-01,ME4 BM2,-0.7462
1966-01-01,1966-02-01,ME4 BM3,0.4432
1966-01-01,1966-02-01,ME4 BM4,0.6104
1966-01-01,1966-02-01,ME4 BM5,2.5331
1966-01-01,1966-02-01,BIG LoBM,-1.3336
1966-01-01,1966-02-01,ME5 BM2,-2.3107
1966-01-01,1966-02-01,ME5 BM3,-1.7111
1966-01-01,1966-02-01,ME5 BM4,-1.9866
1966-01-01,1966-02-01,BIG HiBM,-1.7276
1966-02-01,1966-03-01,SMALL LoBM,1.8008
1966-02-01,1966-03-01,ME1 BM2,-1.5119
1966-02-01,1966-03-01,ME1 BM3,-2.5017
1966-02-01,1966-03-01,ME1 BM4,-0.7032
1966-02-01,1966-03-01,SMALL HiBM,-1.4687
1966-02-01,1966-03-01,ME2 BM1,0.1861
1966-02-01,1966-03-01,ME2 BM2,-2.0139
1966-02-01,1966-03-01,ME2 BM3,-2.1464
1966-02-01,1966-03-01,ME2 BM4,-3.7719
1966-02-01,1966-03-01,ME2 BM5,-2.0337
1966-02-01,1966-03-01,ME3 BM1,-1.6297
1966-02-01,1966-03-01,ME3 BM2,-4.7628
1966-02-01,1966-03-01,ME3 BM3,-2.4127
1966-02-01,1966-03-01,ME3 BM4,-3.4279
1966-02-01,1966-03-01,ME3 BM5,-3.7947
1966-02-01,1966-03-01,ME4 BM1,0.2576
1966-02-01,1966-03-01,ME4 BM2,-1.4313
1966-02-01,1966-03-01,ME4 BM3,-3.5289
1966-02-01,1966-03-01,ME4 BM4,-2.392
1966-02-01,1966-03-01,ME4 BM5,-3.3844
1966-02-01,1966-03-01,BIG LoBM,-1.4716
1966-02-01,1966-03-01,ME5 BM2,-3.4561
1966-02-01,1966-03-01,ME5 BM3,-1.0578
1966-02-01,1966-03-01,ME5 BM4,-2.1435
1966-02-01,1966-03-01,BIG HiBM,-5.0627
1966-03-01,1966-04-01,SMALL LoBM,10.9554
1966-03-01,1966-04-01,ME1 BM2,4.592
1966-03-01,1966-04-01,ME1 BM3,5.4276
1966-03-01,1966-04-01,ME1 BM4,6.6304
1966-03-01,1966-04-01,SMALL HiBM,4.5804
1966-03-01,1966-04-01,ME2 BM1,2.3984
1966-03-01,1966-04-01,ME2 BM2,4.7767
1966-03-01,1966-04-01,ME2 BM3,4.0094
1966-03-01,1966-04-01,ME2 BM4,7.4753
1966-03-01,1966-04-01,ME2 BM5,8.793
1966-03-01,1966-04-01,ME3 BM1,3.6962
1966-03-01,1966-04-01,ME3 BM2,3.7713
1966-03-01,1966-04-01,ME3 BM3,3.524
1966-03-01,1966-04-01,ME3 BM4,4.4857
1966-03-01,1966-04-01,ME3 BM5,2.579
1966-03-01,1966-04-01,ME4 BM1,3.9267
1966-03-01,1966-04-01,ME4 BM2,2.7198
1966-03-01,1966-04-01,ME4 BM3,3.5747
1966-03-01,1966-04-01,ME4 BM4,4.8264
1966-03-01,1966-04-01,ME4 BM5,0.7506
1966-03-01,1966-04-01,BIG LoBM,2.1104
1966-03-01,1966-04-01,ME5 BM2,1.9995
1966-03-01,1966-04-01,ME5 BM3,1.1745
1966-03-01,1966-04-01,ME5 BM4,2.4066
1966-03-01,1966-04-01,BIG HiBM,1.7925
1966-04-01,1966-05-01,SMALL LoBM,-12.2067
1966-04-01,1966-05-01,ME1 BM2,-13.2138
1966-04-01,1966-05-01,ME1 BM3,-10.3359
1966-04-01,1966-05-01,ME1 BM4,-10.7227
1966-04-01,1966-05-01,SMALL HiBM,-11.9299
1966-04-01,1966-05-01,ME2 BM1,-9.9576
1966-04-01,1966-05-01,ME2 BM2,-9.8088
1966-04-01,1966-05-01,ME2 BM3,-8.6524
1966-04-01,1966-05-01,ME2 BM4,-10.1298
1966-04-01,1966-05-01,ME2 BM5,-8.7554
1966-04-01,1966-05-01,ME3 BM1,-5.9453
1966-04-01,1966-05-01,ME3 BM2,-6.702
1966-04-01,1966-05-01,ME3 BM3,-8.2073
1966-04-01,1966-05-01,ME3 BM4,-10.1367
1966-04-01,1966-05-01,ME3 BM5,-9.8208
1966-04-01,1966-05-01,ME4 BM1,-5.0461
1966-04-01,1966-05-01,ME4 BM2,-5.1202
1966-04-01,1966-05-01,ME4 BM3,-7.0224
1966-04-01,1966-05-01,ME4 BM4,-8.8191
1966-04-01,1966-05-01,ME4 BM5,-10.2388
1966-04-01,1966-05-01,BIG LoBM,-4.1961
1966-04-01,1966-05-01,ME5 BM2,-3.9492
1966-04-01,1966-05-01,ME5 BM3,-4.8671
1966-04-01,1966-05-01,ME5 BM4,-5.5203
1966-04-01,1966-05-01,BIG HiBM,-5.4763
1966-05-01,1966-06-01,SMALL LoBM,-0.7871
1966-05-01,1966-06-01,ME1 BM2,-0.0993
1966-05-01,1966-06-01,ME1 BM3,1.304
1966-05-01,1966-06-01,ME1 BM4,1.4033
1966-05-01,1966-06-01,SMALL HiBM,0.3527
1966-05-01,1966-06-01,ME2 BM1,1.6748
1966-05-01,1966-06-01,ME2 BM2,0.0857
1966-05-01,1966-06-01,ME2 BM3,-0.0701
1966-05-01,1966-06-01,ME2 BM4,-0.6895
1966-05-01,1966-06-01,ME2 BM5,0.2511
1966-05-01,1966-06-01,ME3 BM1,0.2261
1966-05-01,1966-06-01,ME3 BM2,-0.1732
1966-05-01,1966-06-01,ME3 BM3,2.5697
1966-05-01,1966-06-01,ME3 BM4,-0.5368
1966-05-01,1966-06-01,ME3 BM5,-0.4405
1966-05-01,1966-06-01,ME4 BM1,-0.7918
1966-05-01,1966-06-01,ME4 BM2,-0.3272
1966-05-01,1966-06-01,ME4 BM3,-0.1245
1966-05-01,1966-06-01,ME4 BM4,3.3373
1966-05-01,1966-06-01,ME4 BM5,1.0483
1966-05-01,1966-06-01,BIG LoBM,-2.0006
1966-05-01,1966-06-01,ME5 BM2,-1.4866
1966-05-01,1966-06-01,ME5 BM3,-0.6161
1966-05-01,1966-06-01,ME5 BM4,0.8536
1966-05-01,1966-06-01,BIG HiBM,-1.1969
1966-06-01,1966-07-01,SMALL LoBM,-2.1032
1966-06-01,1966-07-01,ME1 BM2,-1.7997
1966-06-01,1966-07-01,ME1 BM3,-2.3088
1966-06-01,1966-07-01,ME1 BM4,-0.0202
1966-06-01,1966-07-01,SMALL HiBM,-0.9453
1966-06-01,1966-07-01,ME2 BM1,-3.1673
1966-06-01,1966-07-01,ME2 BM2,-1.846
1966-06-01,1966-07-01,ME2 BM3,-0.928
1966-06-01,1966-07-01,ME2 BM4,-1.7068
1966-06-01,1966-07-01,ME2 BM5,-1.4297
1966-06-01,1966-07-01,ME3 BM1,-0.9747
1966-06-01,1966-07-01,ME3 BM2,-2.0339
1966-06-01,1966-07-01,ME3 BM3,-0.8141
1966-06-01,1966-07-01,ME3 BM4,-0.6898
1966-06-01,1966-07-01,ME3 BM5,-1.3433
1966-06-01,1966-07-01,ME4 BM1,-0.661
1966-06-01,1966-07-01,ME4 BM2,-1.6477
1966-06-01,1966-07-01,ME4 BM3,-2.0213
1966-06-01,1966-07-01,ME4 BM4,-2.6307
1966-06-01,1966-07-01,ME4 BM5,-2.2452
1966-06-01,1966-07-01,BIG LoBM,-1.702
1966-06-01,1966-07-01,ME5 BM2,-1.4411
1966-06-01,1966-07-01,ME5 BM3,-0.7537
1966-06-01,1966-07-01,ME5 BM4,0.911
1966-06-01,1966-07-01,BIG HiBM,-1.3269
1966-07-01,1966-08-01,SMALL LoBM,-12.2104
1966-07-01,1966-08-01,ME1 BM2,-10.397
1966-07-01,1966-08-01,ME1 BM3,-9.6701
1966-07-01,1966-08-01,ME1 BM4,-10.849
1966-07-01,1966-08-01,SMALL HiBM,-10.4568
1966-07-01,1966-08-01,ME2 BM1,-12.7777
1966-07-01,1966-08-01,ME2 BM2,-10.5328
1966-07-01,1966-08-01,ME2 BM3,-9.7589
1966-07-01,1966-08-01,ME2 BM4,-9.6476
1966-07-01,1966-08-01,ME2 BM5,-10.9356
1966-07-01,1966-08-01,ME3 BM1,-10.7381
1966-07-01,1966-08-01,ME3 BM2,-8.4801
1966-07-01,1966-08-01,ME3 BM3,-7.9961
1966-07-01,1966-08-01,ME3 BM4,-10.1106
1966-07-01,1966-08-01,ME3 BM5,-8.6739
1966-07-01,1966-08-01,ME4 BM1,-9.8003
1966-07-01,1966-08-01,ME4 BM2,-7.5371
1966-07-01,1966-08-01,ME4 BM3,-8.1146
1966-07-01,1966-08-01,ME4 BM4,-7.3003
1966-07-01,1966-08-01,ME4 BM5,-9.2326
1966-07-01,1966-08-01,BIG LoBM,-7.2449
1966-07-01,1966-08-01,ME5 BM2,-8.7255
1966-07-01,1966-08-01,ME5 BM3,-5.6384
1966-07-01,1966-08-01,ME5 BM4,-6.223
1966-07-01,1966-08-01,BIG HiBM,-7.9877
1966-08-01,1966-09-01,SMALL LoBM,-1.9817
