Date,RealizationDate,Portfolio,RealizedNextReturn
1980-05-01,1980-06-01,ME2 BM5,2.1793
1980-05-01,1980-06-01,ME3 BM1,5.0442
1980-05-01,1980-06-01,ME3 BM2,5.4024
1980-05-01,1980-06-01,ME3 BM3,4.1244
1980-05-01,1980-06-01,ME3 BM4,4.4785
1980-05-01,1980-06-01,ME3 BM5,2.5432
1980-05-01,1980-06-01,ME4 BM1,5.8354
1980-05-01,1980-06-01,ME4 BM2,3.8332
1980-05-01,1980-06-01,ME4 BM3,4.5889
1980-05-01,1980-06-01,ME4 BM4,3.3903
1980-05-01,1980-06-01,ME4 BM5,4.7444
1980-05-01,1980-06-01,BIG LoBM,2.1559
1980-05-01,1980-06-01,ME5 BM2,4.199
1980-05-01,1980-06-01,ME5 BM3,1.9448
1980-05-01,1980-06-01,ME5 BM4,4.87
1980-05-01,1980-06-01,BIG HiBM,0.2559
1980-06-01,1980-07-01,SMALL LoBM,11.9605
1980-06-01,1980-07-01,ME1 BM2,12.4288
1980-06-01,1980-07-01,ME1 BM3,10.175
1980-06-01,1980-07-01,ME1 BM4,8.242
1980-06-01,1980-07-01,SMALL HiBM,9.0358
1980-06-01,1980-07-01,ME2 BM1,14.1596
1980-06-01,1980-07-01,ME2 BM2,11.3457
1980-06-01,1980-07-01,ME2 BM3,10.2377
1980-06-01,1980-07-01,ME2 BM4,7.5589
1980-06-01,1980-07-01,ME2 BM5,8.2715
1980-06-01,1980-07-01,ME3 BM1,13.2352
1980-06-01,1980-07-01,ME3 BM2,8.364
1980-06-01,1980-07-01,ME3 BM3,9.3645
1980-06-01,1980-07-01,ME3 BM4,5.373
1980-06-01,1980-07-01,ME3 BM5,6.053
1980-06-01,1980-07-01,ME4 BM1,11.2008
1980-06-01,1980-07-01,ME4 BM2,10.3759
1980-06-01,1980-07-01,ME4 BM3,7.7041
1980-06-01,1980-07-01,ME4 BM4,3.3628
1980-06-01,1980-07-01,ME4 BM5,4.827
1980-06-01,1980-07-01,BIG LoBM,11.1623
1980-06-01,1980-07-01,ME5 BM2,6.0126
1980-06-01,1980-07-01,ME5 BM3,3.4522
1980-06-01,1980-07-01,ME5 BM4,3.203
1980-06-01,1980-07-01,BIG HiBM,5.164
1980-07-01,1980-08-01,SMALL LoBM,11.4163
1980-07-01,1980-08-01,ME1 BM2,8.7409
1980-07-01,1980-08-01,ME1 BM3,6.626
1980-07-01,1980-08-01,ME1 BM4,7.2303
1980-07-01,1980-08-01,SMALL HiBM,5.5378
1980-07-01,1980-08-01,ME2 BM1,8.0247
1980-07-01,1980-08-01,ME2 BM2,7.0761
1980-07-01,1980-08-01,ME2 BM3,4.1287
1980-07-01,1980-08-01,ME2 BM4,3.0165
1980-07-01,1980-08-01,ME2 BM5,3.6437
1980-07-01,1980-08-01,ME3 BM1,6.6865
1980-07-01,1980-08-01,ME3 BM2,6.4612
1980-07-01,1980-08-01,ME3 BM3,2.3196
1980-07-01,1980-08-01,ME3 BM4,1.7389
1980-07-01,1980-08-01,ME3 BM5,0.7395
1980-07-01,1980-08-01,ME4 BM1,4.3309
1980-07-01,1980-08-01,ME4 BM2,2.0759
1980-07-01,1980-08-01,ME4 BM3,2.5445
1980-07-01,1980-08-01,ME4 BM4,0.1896
1980-07-01,1980-08-01,ME4 BM5,0.6474
1980-07-01,1980-08-01,BIG LoBM,1.996
1980-07-01,1980-08-01,ME5 BM2,0.9653
1980-07-01,1980-08-01,ME5 BM3,1.1432
1980-07-01,1980-08-01,ME5 BM4,2.2378
1980-07-01,1980-08-01,BIG HiBM,-0.0028
1980-08-01,1980-09-01,SMALL LoBM,6.4538
1980-08-01,1980-09-01,ME1 BM2,2.9879
1980-08-01,1980-09-01,ME1 BM3,2.7391
1980-08-01,1980-09-01,ME1 BM4,1.3331
1980-08-01,1980-09-01,SMALL HiBM,2.7869
1980-08-01,1980-09-01,ME2 BM1,4.7993
1980-08-01,1980-09-01,ME2 BM2,3.6201
1980-08-01,1980-09-01,ME2 BM3,3.6396
1980-08-01,1980-09-01,ME2 BM4,0.8314
1980-08-01,1980-09-01,ME2 BM5,1.1691
1980-08-01,1980-09-01,ME3 BM1,5.532
1980-08-01,1980-09-01,ME3 BM2,2.3988
1980-08-01,1980-09-01,ME3 BM3,2.7448
1980-08-01,1980-09-01,ME3 BM4,1.4666
1980-08-01,1980-09-01,ME3 BM5,-1.3169
1980-08-01,1980-09-01,ME4 BM1,5.973
1980-08-01,1980-09-01,ME4 BM2,4.3668
1980-08-01,1980-09-01,ME4 BM3,2.0943
1980-08-01,1980-09-01,ME4 BM4,0.2426
1980-08-01,1980-09-01,ME4 BM5,0.2377
1980-08-01,1980-09-01,BIG LoBM,3.0989
1980-08-01,1980-09-01,ME5 BM2,5.6387
1980-08-01,1980-09-01,ME5 BM3,3.2025
1980-08-01,1980-09-01,ME5 BM4,-1.1454
1980-08-01,1980-09-01,BIG HiBM,0.064
1980-09-01,1980-10-01,SMALL LoBM,7.7054
1980-09-01,1980-10-01,ME1 BM2,5.8537
1980-09-01,1980-10-01,ME1 BM3,4.4844
1980-09-01,1980-10-01,ME1 BM4,3.6067
1980-09-01,1980-10-01,SMALL HiBM,2.2327
1980-09-01,1980-10-01,ME2 BM1,6.652
1980-09-01,1980-10-01,ME2 BM2,2.0934
1980-09-01,1980-10-01,ME2 BM3,0.6185
1980-09-01,1980-10-01,ME2 BM4,3.2327
1980-09-01,1980-10-01,ME2 BM5,1.6839
1980-09-01,1980-10-01,ME3 BM1,2.3861
1980-09-01,1980-10-01,ME3 BM2,2.2752
1980-09-01,1980-10-01,ME3 BM3,2.8271
1980-09-01,1980-10-01,ME3 BM4,1.41
1980-09-01,1980-10-01,ME3 BM5,0.6883
1980-09-01,1980-10-01,ME4 BM1,2.2392
1980-09-01,1980-10-01,ME4 BM2,3.5664
1980-09-01,1980-10-01,ME4 BM3,-0.7534
1980-09-01,1980-10-01,ME4 BM4,-1.409
1980-09-01,1980-10-01,ME4 BM5,-0.167
1980-09-01,1980-10-01,BIG LoBM,0.6026
1980-09-01,1980-10-01,ME5 BM2,4.0756
1980-09-01,1980-10-01,ME5 BM3,4.5969
1980-09-01,1980-10-01,ME5 BM4,-1.7398
1980-09-01,1980-10-01,BIG HiBM,0.6636
1980-10-01,1980-11-01,SMALL LoBM,16.3041
1980-10-01,1980-11-01,ME1 BM2,6.1213
1980-10-01,1980-11-01,ME1 BM3,5.5298
1980-10-01,1980-11-01,ME1 BM4,1.0337
1980-10-01,1980-11-01,SMALL HiBM,1.7586
1980-10-01,1980-11-01,ME2 BM1,13.3326
1980-10-01,1980-11-01,ME2 BM2,7.25
1980-10-01,1980-11-01,ME2 BM3,4.744
1980-10-01,1980-11-01,ME2 BM4,6.4886
1980-10-01,1980-11-01,ME2 BM5,3.6777
1980-10-01,1980-11-01,ME3 BM1,11.4652
1980-10-01,1980-11-01,ME3 BM2,7.118
1980-10-01,1980-11-01,ME3 BM3,3.5053
1980-10-01,1980-11-01,ME3 BM4,2.3385
1980-10-01,1980-11-01,ME3 BM5,2.9982
1980-10-01,1980-11-01,ME4 BM1,12.885
1980-10-01,1980-11-01,ME4 BM2,13.9229
1980-10-01,1980-11-01,ME4 BM3,4.3917
1980-10-01,1980-11-01,ME4 BM4,3.0103
1980-10-01,1980-11-01,ME4 BM5,0.8619
1980-10-01,1980-11-01,BIG LoBM,10.6566
1980-10-01,1980-11-01,ME5 BM2,14.2553
1980-10-01,1980-11-01,ME5 BM3,18.5374
1980-10-01,1980-11-01,ME5 BM4,5.1851
1980-10-01,1980-11-01,BIG HiBM,3.9327
1980-11-01,1980-12-01,SMALL LoBM,-6.2041
1980-11-01,1980-12-01,ME1 BM2,-5.6415
1980-11-01,1980-12-01,ME1 BM3,-3.682
1980-11-01,1980-12-01,ME1 BM4,-2.677
1980-11-01,1980-12-01,SMALL HiBM,-3.5341
1980-11-01,1980-12-01,ME2 BM1,-5.131
1980-11-01,1980-12-01,ME2 BM2,-2.3365
1980-11-01,1980-12-01,ME2 BM3,-1.8447
1980-11-01,1980-12-01,ME2 BM4,-1.4391
1980-11-01,1980-12-01,ME2 BM5,-0.3252
1980-11-01,1980-12-01,ME3 BM1,-3.8053
1980-11-01,1980-12-01,ME3 BM2,-3.1874
1980-11-01,1980-12-01,ME3 BM3,-0.4553
1980-11-01,1980-12-01,ME3 BM4,-0.9731
1980-11-01,1980-12-01,ME3 BM5,-0.1251
1980-11-01,1980-12-01,ME4 BM1,-3.533
1980-11-01,1980-12-01,ME4 BM2,-4.468
1980-11-01,1980-12-01,ME4 BM3,-0.8792
1980-11-01,1980-12-01,ME4 BM4,0.5046
1980-11-01,1980-12-01,ME4 BM5,-0.4294
1980-11-01,1980-12-01,BIG LoBM,0.0956
1980-11-01,1980-12-01,ME5 BM2,-5.5912
1980-11-01,1980-12-01,ME5 BM3,-5.6728
1980-11-01,1980-12-01,ME5 BM4,-1.2559
1980-11-01,1980-12-01,BIG HiBM,-0.1559
1980-12-01,1981-01-01,SMALL LoBM,-4.3849
1980-12-01,1981-01-01,ME1 BM2,-0.3493
1980-12-01,1981-01-01,ME1 BM3,1.4112
1980-12-01,1981-01-01,ME1 BM4,1.6792
1980-12-01,1981-01-01,SMALL HiBM,3.2552
1980-12-01,1981-01-01,ME2 BM1,-4.7463
1980-12-01,1981-01-01,ME2 BM2,-0.7454
1980-12-01,1981-01-01,ME2 BM3,0.0284
1980-12-01,1981-01-01,ME2 BM4,1.8336
1980-12-01,1981-01-01,ME2 BM5,3.1017
1980-12-01,1981-01-01,ME3 BM1,-4.2538
1980-12-01,1981-01-01,ME3 BM2,-1.5856
1980-12-01,1981-01-01,ME3 BM3,-0.9858
1980-12-01,1981-01-01,ME3 BM4,1.9988
1980-12-01,1981-01-01,ME3 BM5,2.7036
1980-12-01,1981-01-01,ME4 BM1,-6.826
1980-12-01,1981-01-01,ME4 BM2,-3.4515
1980-12-01,1981-01-01,ME4 BM3,-0.3771
1980-12-01,1981-01-01,ME4 BM4,0.5511
1980-12-01,1981-01-01,ME4 BM5,1.4298
1980-12-01,1981-01-01,BIG LoBM,-6.138
1980-12-01,1981-01-01,ME5 BM2,-7.3114
1980-12-01,1981-01-01,ME5 BM3,-6.4157
1980-12-01,1981-01-01,ME5 BM4,-0.0683
1980-12-01,1981-01-01,BIG HiBM,2.2764
1981-01-01,1981-02-01,SMALL LoBM,-3.41
1981-01-01,1981-02-01,ME1 BM2,-1.204
1981-01-01,1981-02-01,ME1 BM3,1.2525
1981-01-01,1981-02-01,ME1 BM4,2.0378
1981-01-01,1981-02-01,SMALL HiBM,2.3178
1981-01-01,1981-02-01,ME2 BM1,-0.346
1981-01-01,1981-02-01,ME2 BM2,1.8115
1981-01-01,1981-02-01,ME2 BM3,2.561
1981-01-01,1981-02-01,ME2 BM4,3.2927
1981-01-01,1981-02-01,ME2 BM5,3.868
1981-01-01,1981-02-01,ME3 BM1,3.3537
1981-01-01,1981-02-01,ME3 BM2,2.3909
1981-01-01,1981-02-01,ME3 BM3,3.7622
1981-01-01,1981-02-01,ME3 BM4,-0.0465
1981-01-01,1981-02-01,ME3 BM5,1.3653
1981-01-01,1981-02-01,ME4 BM1,1.3817
1981-01-01,1981-02-01,ME4 BM2,2.4142
1981-01-01,1981-02-01,ME4 BM3,4.4923
1981-01-01,1981-02-01,ME4 BM4,1.6688
1981-01-01,1981-02-01,ME4 BM5,3.8189
1981-01-01,1981-02-01,BIG LoBM,3.2819
1981-01-01,1981-02-01,ME5 BM2,2.083
1981-01-01,1981-02-01,ME5 BM3,-0.6348
1981-01-01,1981-02-01,ME5 BM4,3.1139
1981-01-01,1981-02-01,BIG HiBM,-0.4509
1981-02-01,1981-03-01,SMALL LoBM,7.3664
1981-02-01,1981-03-01,ME1 BM2,10.3421
1981-02-01,1981-03-01,ME1 BM3,8.7605
1981-02-01,1981-03-01,ME1 BM4,9.0041
1981-02-01,1981-03-01,SMALL HiBM,7.2482
1981-02-01,1981-03-01,ME2 BM1,8.0794
1981-02-01,1981-03-01,ME2 BM2,8.3187
1981-02-01,1981-03-01,ME2 BM3,7.6754
1981-02-01,1981-03-01,ME2 BM4,7.6075
1981-02-01,1981-03-01,ME2 BM5,7.555
1981-02-01,1981-03-01,ME3 BM1,7.5641
1981-02-01,1981-03-01,ME3 BM2,7.653
1981-02-01,1981-03-01,ME3 BM3,7.8425
1981-02-01,1981-03-01,ME3 BM4,9.1051
1981-02-01,1981-03-01,ME3 BM5,6.977
1981-02-01,1981-03-01,ME4 BM1,8.9507
1981-02-01,1981-03-01,ME4 BM2,6.7198
1981-02-01,1981-03-01,ME4 BM3,8.4585
1981-02-01,1981-03-01,ME4 BM4,8.2615
1981-02-01,1981-03-01,ME4 BM5,7.7287
1981-02-01,1981-03-01,BIG LoBM,3.2784
1981-02-01,1981-03-01,ME5 BM2,3.6496
1981-02-01,1981-03-01,ME5 BM3,0.4141
1981-02-01,1981-03-01,ME5 BM4,3.4018
1981-02-01,1981-03-01,BIG HiBM,8.1981
1981-03-01,1981-04-01,SMALL LoBM,2.7871
1981-03-01,1981-04-01,ME1 BM2,4.5343
1981-03-01,1981-04-01,ME1 BM3,3.5393
1981-03-01,1981-04-01,ME1 BM4,4.6487
1981-03-01,1981-04-01,SMALL HiBM,5.4125
1981-03-01,1981-04-01,ME2 BM1,1.6258
1981-03-01,1981-04-01,ME2 BM2,3.5803
1981-03-01,1981-04-01,ME2 BM3,3.5347
1981-03-01,1981-04-01,ME2 BM4,3.6961
1981-03-01,1981-04-01,ME2 BM5,4.0233
1981-03-01,1981-04-01,ME3 BM1,1.239
1981-03-01,1981-04-01,ME3 BM2,3.3638
1981-03-01,1981-04-01,ME3 BM3,1.156
1981-03-01,1981-04-01,ME3 BM4,0.9557
1981-03-01,1981-04-01,ME3 BM5,3.7056
1981-03-01,1981-04-01,ME4 BM1,0.0344
1981-03-01,1981-04-01,ME4 BM2,-0.8426
1981-03-01,1981-04-01,ME4 BM3,0.6191
1981-03-01,1981-04-01,ME4 BM4,-0.2428
1981-03-01,1981-04-01,ME4 BM5,1.704
1981-03-01,1981-04-01,BIG LoBM,-3.045
1981-03-01,1981-04-01,ME5 BM2,-4.7814
1981-03-01,1981-04-01,ME5 BM3,-2.6559
1981-03-01,1981-04-01,ME5 BM4,2.1697
1981-03-01,1981-04-01,BIG HiBM,-2.9724
1981-04-01,1981-05-01,SMALL LoBM,5.0053
1981-04-01,1981-05-01,ME1 BM2,5.2081
1981-04-01,1981-05-01,ME1 BM3,4.0379
1981-04-01,1981-05-01,ME1 BM4,2.5547
1981-04-01,1981-05-01,SMALL HiBM,2.6729
1981-04-01,1981-05-01,ME2 BM1,6.176
1981-04-01,1981-05-01,ME2 BM2,1.8737
1981-04-01,1981-05-01,ME2 BM3,3.1615
1981-04-01,1981-05-01,ME2 BM4,0.2218
1981-04-01,1981-05-01,ME2 BM5,2.5213
1981-04-01,1981-05-01,ME3 BM1,2.2994
1981-04-01,1981-05-01,ME3 BM2,2.9826
1981-04-01,1981-05-01,ME3 BM3,2.7748
1981-04-01,1981-05-01,ME3 BM4,1.4665
1981-04-01,1981-05-01,ME3 BM5,5.1335
1981-04-01,1981-05-01,ME4 BM1,3.3858
1981-04-01,1981-05-01,ME4 BM2,2.061
1981-04-01,1981-05-01,ME4 BM3,1.9832
1981-04-01,1981-05-01,ME4 BM4,0.8182
1981-04-01,1981-05-01,ME4 BM5,3.3651
1981-04-01,1981-05-01,BIG LoBM,1.5915
1981-04-01,1981-05-01,ME5 BM2,-2.1939
1981-04-01,1981-05-01,ME5 BM3,-1.9354
1981-04-01,1981-05-01,ME5 BM4,3.7471
1981-04-01,1981-05-01,BIG HiBM,0.754
1981-05-01,1981-06-01,SMALL LoBM,-7.0875
1981-05-01,1981-06-01,ME1 BM2,-0.4245
1981-05-01,1981-06-01,ME1 BM3,1.2426
1981-05-01,1981-06-01,ME1 BM4,2.7454
1981-05-01,1981-06-01,SMALL HiBM,1.3188
1981-05-01,1981-06-01,ME2 BM1,-7.1344
1981-05-01,1981-06-01,ME2 BM2,-0.5855
1981-05-01,1981-06-01,ME2 BM3,-0.7764
1981-05-01,1981-06-01,ME2 BM4,0.1194
1981-05-01,1981-06-01,ME2 BM5,1.5584
1981-05-01,1981-06-01,ME3 BM1,-4.9937
1981-05-01,1981-06-01,ME3 BM2,-0.0491
1981-05-01,1981-06-01,ME3 BM3,-0.259
1981-05-01,1981-06-01,ME3 BM4,2.359
1981-05-01,1981-06-01,ME3 BM5,-1.6997
1981-05-01,1981-06-01,ME4 BM1,-5.1794
1981-05-01,1981-06-01,ME4 BM2,-1.4322
1981-05-01,1981-06-01,ME4 BM3,0.794
1981-05-01,1981-06-01,ME4 BM4,2.5971
1981-05-01,1981-06-01,ME4 BM5,-0.5885
1981-05-01,1981-06-01,BIG LoBM,-4.478
1981-05-01,1981-06-01,ME5 BM2,1.2327
1981-05-01,1981-06-01,ME5 BM3,3.3072
1981-05-01,1981-06-01,ME5 BM4,-0.6543
1981-05-01,1981-06-01,BIG HiBM,0.6096
1981-06-01,1981-07-01,SMALL LoBM,-4.6125
1981-06-01,1981-07-01,ME1 BM2,-3.3889
1981-06-01,1981-07-01,ME1 BM3,-2.6866
1981-06-01,1981-07-01,ME1 BM4,-2.0341
1981-06-01,1981-07-01,SMALL HiBM,-2.2158
1981-06-01,1981-07-01,ME2 BM1,-2.4161
1981-06-01,1981-07-01,ME2 BM2,-3.3988
1981-06-01,1981-07-01,ME2 BM3,-0.7842
1981-06-01,1981-07-01,ME2 BM4,-1.3484
1981-06-01,1981-07-01,ME2 BM5,-2.0027
1981-06-01,1981-07-01,ME3 BM1,-1.3431
1981-06-01,1981-07-01,ME3 BM2,-1.9858
1981-06-01,1981-07-01,ME3 BM3,-2.997
1981-06-01,1981-07-01,ME3 BM4,-2.8484
1981-06-01,1981-07-01,ME3 BM5,-0.3743
1981-06-01,1981-07-01,ME4 BM1,2.2673
1981-06-01,1981-07-01,ME4 BM2,-1.232
1981-06-01,1981-07-01,ME4 BM3,-2.4449
1981-06-01,1981-07-01,ME4 BM4,-2.4766
1981-06-01,1981-07-01,ME4 BM5,-3.1688
1981-06-01,1981-07-01,BIG LoBM,1.6172
1981-06-01,1981-07-01,ME5 BM2,2.6517
1981-06-01,1981-07-01,ME5 BM3,-2.0269
1981-06-01,1981-07-01,ME5 BM4,-2.238
1981-06-01,1981-07-01,BIG HiBM,0.5977
1981-07-01,1981-08-01,SMALL LoBM,-12.5906
1981-07-01,1981-08-01,ME1 BM2,-8.6304
1981-07-01,1981-08-01,ME1 BM3,-7.3251
1981-07-01,1981-08-01,ME1 BM4,-5.6472
1981-07-01,1981-08-01,SMALL HiBM,-4.7934
1981-07-01,1981-08-01,ME2 BM1,-10.419
1981-07-01,1981-08-01,ME2 BM2,-8.3295
1981-07-01,1981-08-01,ME2 BM3,-5.1627
1981-07-01,1981-08-01,ME2 BM4,-5.1991
1981-07-01,1981-08-01,ME2 BM5,-5.5943
1981-07-01,1981-08-01,ME3 BM1,-8.3513
1981-07-01,1981-08-01,ME3 BM2,-6.006
1981-07-01,1981-08-01,ME3 BM3,-5.5187
1981-07-01,1981-08-01,ME3 BM4,-5.8802
1981-07-01,1981-08-01,ME3 BM5,-3.3826
1981-07-01,1981-08-01,ME4 BM1,-7.0489
1981-07-01,1981-08-01,ME4 BM2,-5.8265
1981-07-01,1981-08-01,ME4 BM3,-3.943
1981-07-01,1981-08-01,ME4 BM4,-5.2642
1981-07-01,1981-08-01,ME4 BM5,-3.0674
1981-07-01,1981-08-01,BIG LoBM,-6.192
1981-07-01,1981-08-01,ME5 BM2,-6.6554
1981-07-01,1981-08-01,ME5 BM3,-5.8452
1981-07-01,1981-08-01,ME5 BM4,-5.229
1981-07-01,1981-08-01,BIG HiBM,-0.4356
1981-08-01,1981-09-01,SMALL LoBM,-13.4435
1981-08-01,1981-09-01,ME1 BM2,-8.1086
1981-08-01,1981-09-01,ME1 BM3,-7.5098
1981-08-01,1981-09-01,ME1 BM4,-6.6093
1981-08-01,1981-09-01,SMALL HiBM,-6.3757
1981-08-01,1981-09-01,ME2 BM1,-10.387
1981-08-01,1981-09-01,ME2 BM2,-6.9373
1981-08-01,1981-09-01,ME2 BM3,-6.4076
1981-08-01,1981-09-01,ME2 BM4,-3.3341
1981-08-01,1981-09-01,ME2 BM5,-5.548
1981-08-01,1981-09-01,ME3 BM1,-9.3532
1981-08-01,1981-09-01,ME3 BM2,-5.8697
1981-08-01,1981-09-01,ME3 BM3,-6.1234
1981-08-01,1981-09-01,ME3 BM4,-1.5969
1981-08-01,1981-09-01,ME3 BM5,-3.9354
1981-08-01,1981-09-01,ME4 BM1,-9.1008
1981-08-01,1981-09-01,ME4 BM2,-8.0037
1981-08-01,1981-09-01,ME4 BM3,-6.551
1981-08-01,1981-09-01,ME4 BM4,-3.7818
1981-08-01,1981-09-01,ME4 BM5,-4.3296
1981-08-01,1981-09-01,BIG LoBM,-6.296
1981-08-01,1981-09-01,ME5 BM2,-6.0656
1981-08-01,1981-09-01,ME5 BM3,-6.1865
1981-08-01,1981-09-01,ME5 BM4,-2.1692
1981-08-01,1981-09-01,BIG HiBM,0.5143
1981-09-01,1981-10-01,SMALL LoBM,10.5048
1981-09-01,1981-10-01,ME1 BM2,7.8048
1981-09-01,1981-10-01,ME1 BM3,8.549
1981-09-01,1981-10-01,ME1 BM4,7.13
1981-09-01,1981-10-01,SMALL HiBM,4.9517
1981-09-01,1981-10-01,ME2 BM1,10.9
1981-09-01,1981-10-01,ME2 BM2,6.818
1981-09-01,1981-10-01,ME2 BM3,6.7014
1981-09-01,1981-10-01,ME2 BM4,7.7447
1981-09-01,1981-10-01,ME2 BM5,5.8445
1981-09-01,1981-10-01,ME3 BM1,10.6472
1981-09-01,1981-10-01,ME3 BM2,5.4423
1981-09-01,1981-10-01,ME3 BM3,7.2455
1981-09-01,1981-10-01,ME3 BM4,4.8072
1981-09-01,1981-10-01,ME3 BM5,4.3837
1981-09-01,1981-10-01,ME4 BM1,10.1144
1981-09-01,1981-10-01,ME4 BM2,7.6939
1981-09-01,1981-10-01,ME4 BM3,5.1416
1981-09-01,1981-10-01,ME4 BM4,4.1541
1981-09-01,1981-10-01,ME4 BM5,3.7316
1981-09-01,1981-10-01,BIG LoBM,7.8001
1981-09-01,1981-10-01,ME5 BM2,7.3064
1981-09-01,1981-10-01,ME5 BM3,2.639
1981-09-01,1981-10-01,ME5 BM4,1.6139
1981-09-01,1981-10-01,BIG HiBM,4.8132
1981-10-01,1981-11-01,SMALL LoBM,-1.1741
1981-10-01,1981-11-01,ME1 BM2,2.0228
1981-10-01,1981-11-01,ME1 BM3,3.894
1981-10-01,1981-11-01,ME1 BM4,2.592
1981-10-01,1981-11-01,SMALL HiBM,3.9549
1981-10-01,1981-11-01,ME2 BM1,1.5209
1981-10-01,1981-11-01,ME2 BM2,5.0482
1981-10-01,1981-11-01,ME2 BM3,4.9142
1981-10-01,1981-11-01,ME2 BM4,6.1329
1981-10-01,1981-11-01,ME2 BM5,5.6315
1981-10-01,1981-11-01,ME3 BM1,0.4721
1981-10-01,1981-11-01,ME3 BM2,2.6576
1981-10-01,1981-11-01,ME3 BM3,4.2922
1981-10-01,1981-11-01,ME3 BM4,3.1491
1981-10-01,1981-11-01,ME3 BM5,5.4365
1981-10-01,1981-11-01,ME4 BM1,4.1778
1981-10-01,1981-11-01,ME4 BM2,4.2069
1981-10-01,1981-11-01,ME4 BM3,3.3482
1981-10-01,1981-11-01,ME4 BM4,7.4031
1981-10-01,1981-11-01,ME4 BM5,4.8408
1981-10-01,1981-11-01,BIG LoBM,3.5564
1981-10-01,1981-11-01,ME5 BM2,6.0203
1981-10-01,1981-11-01,ME5 BM3,5.213
1981-10-01,1981-11-01,ME5 BM4,4.4414
1981-10-01,1981-11-01,BIG HiBM,3.7414
1981-11-01,1981-12-01,SMALL LoBM,-4.1999
1981-11-01,1981-12-01,ME1 BM2,-1.8056
1981-11-01,1981-12-01,ME1 BM3,-0.5292
1981-11-01,1981-12-01,ME1 BM4,-0.5267
1981-11-01,1981-12-01,SMALL HiBM,-1.1451
1981-11-01,1981-12-01,ME2 BM1,-1.7005
1981-11-01,1981-12-01,ME2 BM2,-0.3018
1981-11-01,1981-12-01,ME2 BM3,-2.0372
1981-11-01,1981-12-01,ME2 BM4,-2.2934
1981-11-01,1981-12-01,ME2 BM5,-1.4912
1981-11-01,1981-12-01,ME3 BM1,-1.8544
1981-11-01,1981-12-01,ME3 BM2,-2.1492
1981-11-01,1981-12-01,ME3 BM3,-0.908
1981-11-01,1981-12-01,ME3 BM4,-1.2319
1981-11-01,1981-12-01,ME3 BM5,-3.0489
1981-11-01,1981-12-01,ME4 BM1,-3.2809
1981-11-01,1981-12-01,ME4 BM2,-2.1805
1981-11-01,1981-12-01,ME4 BM3,-1.7901
1981-11-01,1981-12-01,ME4 BM4,-2.2629
1981-11-01,1981-12-01,ME4 BM5,-2.4609
1981-11-01,1981-12-01,BIG LoBM,-2.8872
1981-11-01,1981-12-01,ME5 BM2,-3.4402
1981-11-01,1981-12-01,ME5 BM3,-3.7476
1981-11-01,1981-12-01,ME5 BM4,-2.0214
1981-11-01,1981-12-01,BIG HiBM,-1.7625
1981-12-01,1982-01-01,SMALL LoBM,-3.1502
1981-12-01,1982-01-01,ME1 BM2,-0.2169
1981-12-01,1982-01-01,ME1 BM3,-1.6786
1981-12-01,1982-01-01,ME1 BM4,-1.8382
1981-12-01,1982-01-01,SMALL HiBM,0.0512
1981-12-01,1982-01-01,ME2 BM1,-5.5042
1981-12-01,1982-01-01,ME2 BM2,-3.383
1981-12-01,1982-01-01,ME2 BM3,-3.3942
1981-12-01,1982-01-01,ME2 BM4,-3.4575
1981-12-01,1982-01-01,ME2 BM5,0.2526
1981-12-01,1982-01-01,ME3 BM1,-6.2934
1981-12-01,1982-01-01,ME3 BM2,-3.3616
1981-12-01,1982-01-01,ME3 BM3,-4.8842
1981-12-01,1982-01-01,ME3 BM4,-1.988
1981-12-01,1982-01-01,ME3 BM5,1.342
1981-12-01,1982-01-01,ME4 BM1,-6.5164
1981-12-01,1982-01-01,ME4 BM2,-4.1815
1981-12-01,1982-01-01,ME4 BM3,-3.8813
1981-12-01,1982-01-01,ME4 BM4,-1.6694
1981-12-01,1982-01-01,ME4 BM5,-1.6419
1981-12-01,1982-01-01,BIG LoBM,-0.2436
1981-12-01,1982-01-01,ME5 BM2,-3.9485
1981-12-01,1982-01-01,ME5 BM3,-2.7556
1981-12-01,1982-01-01,ME5 BM4,-1.1502
1981-12-01,1982-01-01,BIG HiBM,1.4541
1982-01-01,1982-02-01,SMALL LoBM,-7.5763
1982-01-01,1982-02-01,ME1 BM2,-3.9537
1982-01-01,1982-02-01,ME1 BM3,-2.98
1982-01-01,1982-02-01,ME1 BM4,-2.9045
1982-01-01,1982-02-01,SMALL HiBM,-1.0181
1982-01-01,1982-02-01,ME2 BM1,-7.3351
1982-01-01,1982-02-01,ME2 BM2,-5.4721
1982-01-01,1982-02-01,ME2 BM3,-3.8087
1982-01-01,1982-02-01,ME2 BM4,-1.0946
1982-01-01,1982-02-01,ME2 BM5,-0.5152
1982-01-01,1982-02-01,ME3 BM1,-7.8368
1982-01-01,1982-02-01,ME3 BM2,-3.1507
1982-01-01,1982-02-01,ME3 BM3,-1.4176
1982-01-01,1982-02-01,ME3 BM4,-3.0576
1982-01-01,1982-02-01,ME3 BM5,0.3633
1982-01-01,1982-02-01,ME4 BM1,-6.9187
1982-01-01,1982-02-01,ME4 BM2,-6.3404
1982-01-01,1982-02-01,ME4 BM3,-3.6031
1982-01-01,1982-02-01,ME4 BM4,-0.288
1982-01-01,1982-02-01,ME4 BM5,0.7972
